平台,link,品牌,产品,型号,类别,价格,总评价数,好评率,好评数,中评数,差评数,追评数,晒图数,标题,产品ID,抓取时间
京东,https://item.jd.com/12882283790.html,飞利浦（Philips）,飞利浦（Philips）成人电动牙刷,飞利浦（Philips） 电动牙刷HX9362钻石亮白型充电成人声波震动牙刷黑钻紫钻粉钻 奢宠粉钻,家用电器,1099.00,100,0.99,100,0,1,0,4,"飞利浦（Philips） ', 'HX9362钻石亮白型充电', '声波震动', '黑钻紫钻粉钻 奢宠粉钻",12882283790,2018-05-17 23:54:55
京东,https://item.jd.com/18722348621.html,欧乐B（Oral-B）,欧乐B（Oral-B）成人电动牙刷,欧乐B（Oral-B）德国进口博朗欧乐b电动牙刷成人情侣3D充电式旋转式牙刷D16 浅蓝色,家用电器,269.00,100,0.99,100,0,1,0,2,"欧乐B（Oral-B）德国进口博朗欧乐b', '情侣3D充电式旋转式', 'D16 浅蓝色",18722348621,2018-05-17 23:54:56
京东,https://item.jd.com/19097852533.html,小米（MI）,小米（MI）成人电动牙刷,【速发】素士小米声波电动牙刷 米家智能防水震动充电式自动家用软毛成人牙刷头 黑色刷头-2支装,家用电器,79.00,2500,0.99,2500,10,10,7,70,"速发】素士小米声波', ' 米家智能防水震动充电式自动家用软毛', '头 黑色刷头-2支装",19097852533,2018-05-17 23:54:56
京东,https://item.jd.com/25206135812.html,百灵,百灵成人电动牙刷,百灵 电动牙刷成人充电式旋转自动牙刷软毛家用防水牙刷K291 情侣款,家用电器,189.00,600,1.0,600,0,0,0,4,"百灵 ', '充电式旋转自动', '软毛家用防水', 'K291 情侣款",25206135812,2018-05-17 23:54:56
京东,https://item.jd.com/10669153801.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷 充电式成人声波震动牙刷 智能净白牙齿 HX3216/31果绿色,家用电器,189.00,4900,0.99,4900,7,10,20,600,"飞利浦（PHILIPS） ', ' 充电式', '声波震动', ' 智能净白牙齿 HX3216/31果绿色",10669153801,2018-05-17 23:54:56
京东,https://item.jd.com/13726094093.html,力博得（LEBOND）,力博得（LEBOND）成人电动牙刷,力博得LEBOND声波电动牙刷两支装礼盒only U成人充电式软毛自动情侣套装 红+白 红+白两只礼盒装,家用电器,279.00,5,1.0,5,0,0,0,0,"力博得LEBOND声波', '两支装礼盒only U', '充电式软毛自动情侣套装 红+白 红+白两只礼盒装",13726094093,2018-05-17 23:54:56
京东,https://item.jd.com/10120711962.html,赛嘉（seago）,赛嘉（seago）成人电动牙刷,赛嘉（seago） 声波电动牙刷 成人两档变频软毛亮白洁齿声波牙刷 蓝色+白色,家用电器,125.00,1500,0.95,1400,30,30,10,100,"赛嘉（seago） 声波', ' ', '两档变频软毛亮白洁齿声波', ' 蓝色+白色",10120711962,2018-05-17 23:54:56
京东,https://item.jd.com/14510435942.html,千山,千山成人电动牙刷,【全机身防水】千山 电动牙刷 声波成人电动牙刷软毛智能情侣款男女士 Q8黑色+白色 2支,家用电器,299.00,700,0.99,700,1,1,3,6,"全机身防水】千山 ', ' 声波', '软毛智能情侣款男女士 Q8黑色+白色 2支",14510435942,2018-05-17 23:54:56
京东,https://item.jd.com/18968271373.html,欧乐B（Oral-B）,欧乐B（Oral-B）成人电动牙刷,欧乐B（Oral-B） 德国博朗欧乐b电动牙刷成人含冲牙器家庭护理洗牙套装OC20,家用电器,1199.00,10,1.0,10,0,0,0,0,"欧乐B（Oral-B） 德国博朗欧乐b', '含冲牙器家庭护理洗牙套装OC20",18968271373,2018-05-17 23:54:56
京东,https://item.jd.com/26071855367.html,未来家,未来家成人电动牙刷,未来家 电动牙刷 声波感应电动牙刷 充电式牙刷 防水型配刷头 成人儿童电牙刷 绿色 刷头,家用电器,15.90,30,1.0,30,0,0,0,1,"未来家 ', ' 声波感应', ' 充电式', ' 防水型配刷头 ', '儿童电', ' 绿色 刷头",26071855367,2018-05-17 23:54:56
京东,https://item.jd.com/25325722335.html,拜尔（BAIR）,拜尔（BAIR）成人电动牙刷,【买1送1】拜尔A9智能3档电动牙刷 智能提醒 成人声波震动 蓝色,家用电器,149.00,100,0.99,100,1,0,1,3,"买1送1】拜尔A9智能3档', ' 智能提醒 ', '声波震动 蓝色",25325722335,2018-05-17 23:54:56
京东,https://item.jd.com/14475429386.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS）电动牙刷HX9924/22 钻石亮白智能型 充电式成人声波震动牙刷 HX9954/52  星空蓝,家用电器,1799.00,10,1.0,10,0,0,0,3,"飞利浦（PHILIPS）', 'HX9924/22 钻石亮白智能型 充电式', '声波震动', ' HX9954/52  星空蓝",14475429386,2018-05-17 23:54:56
京东,https://item.jd.com/27551252308.html,欧乐B（Oral-B）,欧乐B（Oral-B）成人电动牙刷,欧乐B（Oralb）博朗电动牙刷成人P5000 iBrush 3D声波牙刷蓝牙智能 iBrush P5000象牙白,家用电器,579.00,1,1.0,1,0,0,0,0,"欧乐B（Oralb）博朗', 'P5000 iBrush 3D声波', '蓝牙智能 iBrush P5000象牙白",27551252308,2018-05-17 23:54:56
京东,https://item.jd.com/20684555732.html,欧乐仕（O-Star）,欧乐仕（O-Star）成人电动牙刷,欧乐仕（O-Star）  电动牙刷成人B1智能声波震软毛刷头夫妻情侣 黑色套装,家用电器,198.00,5900,0.99,5900,6,20,6,30,"欧乐仕（O-Star）  ', 'B1智能声波震软毛刷头夫妻情侣 黑色套装",20684555732,2018-05-17 23:54:56
京东,https://item.jd.com/25816066628.html,舒客,舒客成人电动牙刷,舒客 Saky/舒客舒克成人声波电动牙刷美白去渍充电式充电电动牙刷G231X 天空蓝,家用电器,209.00,70,1.0,70,0,0,0,3,"舒客 Saky/舒客舒克', '声波', '美白去渍充电式充电', 'G231X 天空蓝",25816066628,2018-05-17 23:54:56
京东,https://item.jd.com/11986314200.html,欧乐-B,欧乐-B成人电动牙刷,【520礼物】欧乐-B 买一送一欧乐b电动牙刷 D12系列成人充电式电动牙刷 2手柄2刷头（清亮型+深洁型）,家用电器,219.00,1200,0.99,1200,2,1,1,50,"礼物】欧乐-B 买一送一欧乐b', ' D12系列', '充电式', ' 2手柄2刷头（清亮型+深洁型",11986314200,2018-05-17 23:54:56
京东,https://item.jd.com/28045347609.html,GEVILAN,GEVILAN成人电动牙刷,GEVILAN 电动牙刷成人情侣款声波震动便携旅行款 GET040-P粉色,家用电器,118.00,1,1.0,1,0,0,0,0,情侣款声波震动便携旅行款 GET040-P粉色,28045347609,2018-05-17 23:54:56
京东,https://item.jd.com/20060892473.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷 声波震动成人儿童牙刷 智能充电牙刷  两分钟计时功能 HX3130-限量版粉红色,家用电器,179.00,10,1.0,10,0,0,0,1,"飞利浦（PHILIPS） ', ' 声波震动', '儿童', ' 智能充电', '  两分钟计时功能 HX3130-限量版粉红色",20060892473,2018-05-17 23:54:56
京东,https://item.jd.com/10123051804.html,赛嘉（seago）,赛嘉（seago）成人电动牙刷,赛嘉 声波电动牙刷 软毛刷头 成人/儿童通用款 冰川蓝,家用电器,39.00,600,0.95,600,10,10,4,80,"赛嘉 声波', ' 软毛刷头 ', '/儿童通用款 冰川蓝",10123051804,2018-05-17 23:54:57
京东,https://item.jd.com/18558722556.html,欧可林,欧可林成人电动牙刷,欧可林 Oclean智能声波电动牙刷成人软毛亮白牙齿护理自动震动防水防飞溅快充电式 情侣装【白+黑】 声波式电动牙刷,家用电器,778.00,1500,0.99,1500,6,6,6,100,"欧可林 Oclean智能声波', '软毛亮白牙齿护理自动震动防水防飞溅快充电式 情侣装【白+黑】 声波式",18558722556,2018-05-17 23:54:57
京东,https://item.jd.com/26814781680.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS）声波震动电动牙刷成人充电式 自动牙刷头软毛(HX6730升级) HX6616/50 浅蓝色（配2支牙刷头）,家用电器,359.00,8,1.0,8,0,0,0,0,"飞利浦（PHILIPS）声波震动', '充电式 自动', '头软毛(HX6730升级) HX6616/50 浅蓝色（配2支', '头",26814781680,2018-05-17 23:54:57
京东,https://item.jd.com/17347414558.html,赛嘉（seago）,赛嘉（seago）成人电动牙刷,seago/赛嘉电动牙刷成人软毛美白家用自动智能情侣声波牙刷电动E1 天蓝色,家用电器,68.00,4,1.0,4,0,0,0,1,"赛嘉', '软毛美白家用自动智能情侣声波', 'E1 天蓝色",17347414558,2018-05-17 23:54:57
京东,https://item.jd.com/27091686051.html,yijan,yijan成人电动牙刷,博朗欧乐B/Oral-B成人电动牙刷多动向电动牙刷4732旋转式电动牙刷 蓝色,家用电器,59.00,4,1.0,4,0,0,0,0,"博朗欧乐B/Oral-B', '多动向', '4732旋转式', ' 蓝色",27091686051,2018-05-17 23:54:57
京东,https://item.jd.com/14601552082.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷成人HX6225 HX6215声波电动震动美白软毛牙刷 清新绿  6215,家用电器,339.00,80,0.95,70,1,3,1,10,"飞利浦（PHILIPS） ', 'HX6225 HX6215声波', '震动美白软毛', ' 清新绿  6215",14601552082,2018-05-17 23:54:57
京东,https://item.jd.com/13821686878.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷 钻石亮白智能型 充电式成人声波震动牙刷 旗舰蓝牙版 HX9924/12 格调钛金黑,家用电器,1688.00,70,1.0,70,0,0,0,10,"飞利浦（PHILIPS） ', ' 钻石亮白智能型 充电式', '声波震动', ' 旗舰蓝牙版 HX9924/12 格调钛金黑",13821686878,2018-05-17 23:54:57
京东,https://item.jd.com/12736465441.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷 钻石亮白智能型 充电式成人声波震动牙刷蓝牙版 HX9924/12 钛金黑,家用电器,1649.00,50,0.98,50,0,1,1,7,"飞利浦（PHILIPS） ', ' 钻石亮白智能型 充电式', '声波震动', '蓝牙版 HX9924/12 钛金黑",12736465441,2018-05-17 23:54:57
京东,https://item.jd.com/10379775211.html,亮星（LIANGXING）,亮星（LIANGXING）成人电动牙刷,亮星（LIANGXING） 亮星A39PLUS声波电动牙刷成人儿童家用感应充电式 土豪金,家用电器,59.90,1600,0.98,1500,10,8,8,100,"亮星（LIANGXING） 亮星A39PLUS声波', '儿童家用感应充电式 土豪金",10379775211,2018-05-17 23:54:57
京东,https://item.jd.com/13009377645.html,minimum,minimum成人电动牙刷,【日本学校保健会推荐】原装进口minimum儿童电动牙刷声波震动成人电动牙刷软毛自动牙刷智 少年蓝+刷头,家用电器,119.00,90,0.98,90,0,1,0,2,"日本学校保健会推荐】原装进口minimum儿童', '声波震动', '软毛自动', '智 少年蓝+刷头",13009377645,2018-05-17 23:54:57
京东,https://item.jd.com/17033478928.html,南极人（Nanjiren）,南极人（Nanjiren）成人电动牙刷,南极人（Nanjiren） 电动牙刷成人声波震动牙刷软毛充电式 含2支电动牙刷头 多功能 蓝色,家用电器,269.00,200,1.0,200,0,0,0,2,"南极人（Nanjiren） ', '声波震动', '软毛充电式 含2支', '头 多功能 蓝色",17033478928,2018-05-17 23:54:57
京东,https://item.jd.com/14602523967.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS）电动牙刷成人HX9352/9362声波震动感应智能充电钻石亮白牙刷 9312--典藏金,家用电器,1199.00,300,0.99,300,0,3,0,5,"飞利浦（PHILIPS）', 'HX9352/9362声波震动感应智能充电钻石亮白', ' 9312--典藏金",14602523967,2018-05-17 23:54:57
京东,https://item.jd.com/1690276248.html,赛嘉（seago）,赛嘉（seago）成人电动牙刷,赛嘉（seago） SG-915电动牙刷声波震动儿童成人3个软毛刷头电池式自动震动牙刷防水 蓝色,家用电器,39.00,1500,0.93,1400,50,50,10,200,"赛嘉（seago） SG-915', '声波震动儿童', '3个软毛刷头电池式自动震动', '防水 蓝色",1690276248,2018-05-17 23:54:57
京东,https://item.jd.com/27343278891.html,小米（MI）,小米（MI）成人电动牙刷,小米（MI）电动牙刷 米家声波电动牙刷 充电式自动家用软毛成人智能牙刷头 牙刷头,家用电器,74.90,8,0.87,7,1,0,0,0,"小米（MI）', ' 米家声波', ' 充电式自动家用软毛', '智能', '头 ', '头",27343278891,2018-05-17 23:54:57
京东,https://item.jd.com/12111923451.html,JOYJULY,JOYJULY成人电动牙刷,JOYJULY 电动牙刷感应式充电牙刷成人防水声波震动 粉色电动牙刷+3刷头,家用电器,188.00,10,0.94,10,0,1,1,3,"感应式充电', '防水声波震动 粉色', '+3刷头",12111923451,2018-05-17 23:54:57
京东,https://item.jd.com/28122282848.html,langtian,langtian成人电动牙刷,langtian浪天电动牙刷成人家用情侣无需充电式声波自动牙刷软毛防水 典雅黑-AA款-4刷头+电池+牙刷盖,家用电器,129.90,30,1.0,30,0,0,0,10,"浪天', '家用情侣无需充电式声波自动', '软毛防水 典雅黑-AA款-4刷头+电池+', '盖",28122282848,2018-05-17 23:54:57
京东,https://item.jd.com/20680284547.html,AMAZFIT,AMAZFIT成人电动牙刷,华米AMAZFIT声波电动牙刷家用智能成人防水充电式震动牙刷 AMAZFIT智能声波电动牙刷头（两支装）,家用电器,59.00,100,0.99,100,1,0,0,3,"华米AMAZFIT声波', '家用智能', '防水充电式震动', ' AMAZFIT智能声波', '头（两支装",20680284547,2018-05-17 23:54:58
京东,https://item.jd.com/18025153386.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS）电动牙刷HX6721 成人充电式智能自动美白 声波震动牙刷 HX6721薰衣草色,家用电器,429.00,20,0.95,20,1,0,0,2,"飞利浦（PHILIPS）', 'HX6721 ', '充电式智能自动美白 声波震动', ' HX6721薰衣草色",18025153386,2018-05-17 23:54:58
京东,https://item.jd.com/23197829771.html,丹龙,丹龙成人电动牙刷,丹龙 （DanLong）声波电动牙刷成人 家用充电式情侣智能超软毛自动牙刷 蒂芙尼蓝  标配2刷头,家用电器,139.90,800,0.99,800,2,0,9,50,"丹龙 （DanLong）声波', ' 家用充电式情侣智能超软毛自动', ' 蒂芙尼蓝  标配2刷头",23197829771,2018-05-17 23:54:58
京东,https://item.jd.com/25536367189.html,Joincare,Joincare成人电动牙刷,Joincare 电动牙刷成人家用充电式旋转式儿童智能亮白震动自动定时提醒防水软毛情侣 樱花粉（共9只原装刷头）,家用电器,229.00,600,1.0,600,0,0,6,40,家用充电式旋转式儿童智能亮白震动自动定时提醒防水软毛情侣 樱花粉（共9只原装刷头,25536367189,2018-05-17 23:54:58
京东,https://item.jd.com/10871168656.html,ximalong,ximalong成人电动牙刷,ximalong 智能声波电动牙刷 成人充电式自动声波震动电动牙刷 二年换新 象牙白,家用电器,99.00,600,0.98,600,4,7,6,100,"智能声波', ' ', '充电式自动声波震动', ' 二年换新 象牙白",10871168656,2018-05-17 23:54:58
京东,https://item.jd.com/15100546721.html,真汉子,真汉子成人电动牙刷,真汉子 儿童成人智能电动牙刷声波震动全身水洗 干电池 便携软毛刷 情侣款+4个刷头,家用电器,59.90,1000,0.97,1000,10,10,3,8,"真汉子 儿童', '智能', '声波震动全身水洗 干电池 便携软毛刷 情侣款+4个刷头",15100546721,2018-05-17 23:54:58
京东,https://item.jd.com/10238423914.html,美看（Mcomb）,美看（Mcomb）成人电动牙刷,美看（Mcomb） 声波电动牙刷  感应式充电 磁悬浮马达 智能定时 成人电动牙刷 象牙白 新版三档,家用电器,189.00,50,1.0,50,0,0,0,5,"美看（Mcomb） 声波', '  感应式充电 磁悬浮马达 智能定时 ', ' 象牙白 新版三档",10238423914,2018-05-17 23:54:58
京东,https://item.jd.com/26471700677.html,欧乐B（Oral-B）,欧乐B（Oral-B）成人电动牙刷,欧乐b（Oral-b）德国进口博朗欧乐b电动牙刷成人多动向型牙刷（颜色随机发货） 多动向牙刷1主体+3刷头,家用电器,99.00,20,1.0,20,0,0,0,0,"欧乐b（Oral-b）德国进口博朗欧乐b', '多动向型', '（颜色随机发货） 多动向', '1主体+3刷头",26471700677,2018-05-17 23:54:58
京东,https://item.jd.com/20342698572.html,松下（Panasonic）,松下（Panasonic）成人电动牙刷,松下（Panasonic） 电动牙刷成人充电式声波震动牙刷 智能计时 细软毛刷 WEW0972,家用电器,72.00,60,1.0,60,0,0,2,0,"松下（Panasonic） ', '充电式声波震动', ' 智能计时 细软毛刷 WEW0972",20342698572,2018-05-17 23:54:58
京东,https://item.jd.com/18716712775.html,百灵,百灵成人电动牙刷,百灵 电动牙刷成人款充电式声波自动牙刷软毛防水情侣款家用K76S1 粉红色,家用电器,159.00,300,0.97,300,5,5,3,20,"百灵 ', '款充电式声波自动', '软毛防水情侣款家用K76S1 粉红色",18716712775,2018-05-17 23:54:58
京东,https://item.jd.com/21407479742.html,小米（MI）,小米（MI）成人电动牙刷,小米（MI） 小米声波电动牙刷 成人米家电震动充电式牙刷家用防水智能口腔护理清洁套装 小米声波电动牙刷-白色,家用电器,199.00,400,0.98,300,3,4,2,10,"小米（MI） 小米声波', ' ', '米家电震动充电式', '家用防水智能口腔护理清洁套装 小米声波', '-白色",21407479742,2018-05-17 23:54:58
京东,https://item.jd.com/26189828225.html,欧乐B（Oral-B）,欧乐B（Oral-B）成人电动牙刷,欧乐B（Oral-B） 德国博朗欧乐b电动牙刷成人充电式牙刷 清亮型电动牙刷(含清洁刷头*1),家用电器,139.00,10,1.0,10,0,0,0,0,"欧乐B（Oral-B） 德国博朗欧乐b', '充电式', ' 清亮型', '(含清洁刷头*1",26189828225,2018-05-17 23:54:58
京东,https://item.jd.com/19181399074.html,欧乐B（Oral-B）,欧乐B（Oral-B）成人电动牙刷,欧乐B（Oral-B） 德国进口博朗欧乐b电动牙刷成人3D情侣款PRO600 买一送一,家用电器,559.00,8,1.0,8,0,0,0,0,"欧乐B（Oral-B） 德国进口博朗欧乐b', '3D情侣款PRO600 买一送一",19181399074,2018-05-17 23:54:58
京东,https://item.jd.com/25977225857.html,康佳（KONKA）,康佳（KONKA）成人电动牙刷,康佳（KONKA）[买一送二] 电动牙刷成人声波电动牙刷情侣款充电式自动声波震动牙刷洗牙器KZ-6S 超酷黑,家用电器,199.00,100,1.0,100,0,0,1,20,"康佳（KONKA）[买一送二] ', '声波', '情侣款充电式自动声波震动', '洗牙器KZ-6S 超酷黑",25977225857,2018-05-17 23:54:58
